# SYSTEM: Lorenz Attractor--- 
#	t			x[0] 			 x[1] 			 x[2] 			 y[0] 			 y[1] 			 y[2] 
  0.000000 	   -3.879606 	    5.559097 	   44.303175 	  -26.431978 	    3.758927 	  -37.333695 
  0.001000 	   -3.803307 	    3.817513 	   44.170658 	  -26.140162 	    2.038979 	  -37.310352 
  0.002000 	   -3.744882 	    2.097704 	   44.045230 	  -25.868258 	    0.340347 	  -37.241866 
  0.003000 	   -3.703937 	    0.399516 	   43.926557 	  -25.615855 	   -1.337160 	  -37.129855 
  0.004000 	   -3.680088 	   -1.277258 	   43.814395 	  -25.382551 	   -2.993776 	  -36.975812 
  0.005000 	   -3.672955 	   -2.932865 	   43.708592 	  -25.167948 	   -4.629770 	  -36.781109 
  0.006000 	   -3.682166 	   -4.567584 	   43.609081 	  -24.971658 	   -6.245433 	  -36.547002 
  0.007000 	   -3.707353 	   -6.181719 	   43.515872 	  -24.793297 	   -7.841076 	  -36.274638 
  0.008000 	   -3.748158 	   -7.775589 	   43.429054 	  -24.632490 	   -9.417019 	  -35.965055 
  0.009000 	   -3.804228 	   -9.349523 	   43.348784 	  -24.488866 	  -10.973587 	  -35.619191 
  0.010000 	   -3.875218 	  -10.903853 	   43.275288 	  -24.362065 	  -12.511102 	  -35.237889 
  0.011000 	   -3.960787 	  -12.438908 	   43.208855 	  -24.251730 	  -14.029879 	  -34.821898 
  0.012000 	   -4.060604 	  -13.955006 	   43.149832 	  -24.157512 	  -15.530220 	  -34.371882 
  0.013000 	   -4.174342 	  -15.452454 	   43.098621 	  -24.079071 	  -17.012409 	  -33.888419 
  0.014000 	   -4.301682 	  -16.931539 	   43.055679 	  -24.016068 	  -18.476710 	  -33.372012 
  0.015000 	   -4.442308 	  -18.392525 	   43.021510 	  -23.968174 	  -19.923359 	  -32.823090 
  0.016000 	   -4.595911 	  -19.835650 	   42.996661 	  -23.935064 	  -21.352564 	  -32.242011 
  0.017000 	   -4.762189 	  -21.261120 	   42.981723 	  -23.916418 	  -22.764499 	  -31.629070 
  0.018000 	   -4.940842 	  -22.669107 	   42.977328 	  -23.911922 	  -24.159302 	  -30.984500 
  0.019000 	   -5.131575 	  -24.059744 	   42.984140 	  -23.921263 	  -25.537072 	  -30.308479 
  0.020000 	   -5.334097 	  -25.433126 	   43.002857 	  -23.944136 	  -26.897864 	  -29.601130 
  0.021000 	   -5.548122 	  -26.789301 	   43.034207 	  -23.980237 	  -28.241691 	  -28.862532 
  0.022000 	   -5.773365 	  -28.128271 	   43.078946 	  -24.029265 	  -29.568515 	  -28.092716 
  0.023000 	   -6.009543 	  -29.449992 	   43.137853 	  -24.090923 	  -30.878250 	  -27.291676 
  0.024000 	   -6.256377 	  -30.754364 	   43.211726 	  -24.164913 	  -32.170758 	  -26.459370 
  0.025000 	   -6.513587 	  -32.041236 	   43.301383 	  -24.250942 	  -33.445847 	  -25.595723 
  0.026000 	   -6.780897 	  -33.310400 	   43.407655 	  -24.348714 	  -34.703267 	  -24.700635 
  0.027000 	   -7.058027 	  -34.561590 	   43.531388 	  -24.457935 	  -35.942714 	  -23.773982 
  0.028000 	   -7.344700 	  -35.794482 	   43.673432 	  -24.578311 	  -37.163819 	  -22.815621 
  0.029000 	   -7.640637 	  -37.008689 	   43.834646 	  -24.709546 	  -38.366158 	  -21.825397 
  0.030000 	   -7.945557 	  -38.203761 	   44.015887 	  -24.851344 	  -39.549239 	  -20.803142 
  0.031000 	   -8.259177 	  -39.379184 	   44.218014 	  -25.003404 	  -40.712512 	  -19.748686 
  0.032000 	   -8.581211 	  -40.534381 	   44.441877 	  -25.165425 	  -41.855357 	  -18.661856 
  0.033000 	   -8.911370 	  -41.668706 	   44.688321 	  -25.337100 	  -42.977093 	  -17.542485 
  0.034000 	   -9.249361 	  -42.781446 	   44.958174 	  -25.518120 	  -44.076971 	  -16.390415 
  0.035000 	   -9.594887 	  -43.871822 	   45.252249 	  -25.708171 	  -45.154176 	  -15.205502 
  0.036000 	   -9.947643 	  -44.938987 	   45.571338 	  -25.906933 	  -46.207827 	  -13.987619 
  0.037000 	  -10.307320 	  -45.982024 	   45.916207 	  -26.114080 	  -47.236974 	  -12.736666 
  0.038000 	  -10.673604 	  -46.999949 	   46.287592 	  -26.329279 	  -48.240605 	  -11.452571 
  0.039000 	  -11.046170 	  -47.991713 	   46.686193 	  -26.552192 	  -49.217638 	  -10.135299 
  0.040000 	  -11.424690 	  -48.956197 	   47.112672 	  -26.782471 	  -50.166929 	   -8.784853 
  0.041000 	  -11.808823 	  -49.892217 	   47.567647 	  -27.019761 	  -51.087269 	   -7.401283 
  0.042000 	  -12.198222 	  -50.798528 	   48.051685 	  -27.263698 	  -51.977389 	   -5.984691 
  0.043000 	  -12.592530 	  -51.673818 	   48.565298 	  -27.513909 	  -52.835958 	   -4.535236 
  0.044000 	  -12.991380 	  -52.516719 	   49.108940 	  -27.770010 	  -53.661588 	   -3.053141 
  0.045000 	  -13.394395 	  -53.325803 	   49.682996 	  -28.031607 	  -54.452837 	   -1.538696 
  0.046000 	  -13.801187 	  -54.099590 	   50.287783 	  -28.298298 	  -55.208210 	    0.007732 
  0.047000 	  -14.211357 	  -54.836547 	   50.923541 	  -28.569665 	  -55.926166 	    1.585697 
  0.048000 	  -14.624493 	  -55.535097 	   51.590425 	  -28.845284 	  -56.605118 	    3.194666 
  0.049000 	  -15.040173 	  -56.193618 	   52.288507 	  -29.124714 	  -57.243442 	    4.834016 
  0.050000 	  -15.457962 	  -56.810453 	   53.017762 	  -29.407506 	  -57.839479 	    6.503025 
